Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
815 "Intel Pentium Gold 4417U" "Kaby Lake Refresh" 1MB + 2MB 15 2300 2/4 ~16.527% 89 228         102
830* "Intel Celeron 5205U" "Comet Lake-U"  15 1900 2/2 ~10.918%         480 912 
841 "Intel Pentium Silver N6005" "Jasper Lake" 1.5MB + 4MB 10 2000 ‑ 3300 4/4 24.6 121n3 319n3 694n3 1833n3 1.83n3 1805n3 3465n3 9964n3 695n3 1673n3 146n3
842 "Intel Pentium Silver N6000" "Jasper Lake" 1.5MB + 4MB 6 1100 ‑ 3300 4/4 24.1 113.65n4 291n4 672.5n4 1699n4 1.61n5 1935n5 3305n5 9212n5 727n5 1915n5 146n3
864 "Intel Celeron N5095" "Jasper Lake" 1.5MB + 4MB 15 2000 ‑ 2900 4/4 23.2 106n5 364n6 611n5 2164n5 2.01n5 1547n5 3100n5 11013n5 650.5n4 2028n4 125.3n6
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
865 "Intel Celeron N5105" "Jasper Lake" 1.5MB + 4MB 10 2000 ‑ 2900 4/4 23.5 108.1 368 618 2175 2.01 1573 3108 11153 653 2080 134.2
866* "Intel Celeron N5100" "Jasper Lake" 1.5MB + 4MB 6 1100 ‑ 2800 4/4 ~14.918%         631 1788 
867* "Intel Pentium Silver J5040" "Gemini Lake Refresh" 4MB 10 2000 ‑ 3200 4/4 20.8 91 279 519 1634 1.66 2060 2833 8946 538 1672 108.2
868 "AMD Athlon Silver 3050e" "Dali (Zen)" 1MB + 4MB 6 1400 ‑ 2800 2/4 20.5 102 226.5n2 576n2 1174.5n2 1.27n2 2298.5n2 2524.5n2 6641.5n2 594.5n2 1172n2 98.6n2
869 "AMD 3020e" "Dali (Zen)" 1MB + 4MB 6 1200 ‑ 2600 2/2 20.1 92 196 603 943 1.15 2964 2597 4963 638 1188 105
870 "Intel Pentium Silver N5030" "Gemini Lake Refresh" 4MB 6 1100 ‑ 3100 4/4 18.3 80.9n2 225.95n2 430 911 0.71 3449.5n2 2645n2 7238n2 512n3 1221n3 95.4n3
876 "Intel Celeron J4125" "Gemini Lake Refresh" 4MB 10 2000 ‑ 2700 4/4 18.4 75.3n5 243n5 438n3 1186n3 1.46n5 2391n5 2369n5 7494n5 455n5 1394n5 88.7n4
877* "Intel Celeron J4105" "Gemini Lake" 4MB 10 1500 ‑ 2500 4/4 ~11.818% 73 270         
879 "Intel Pentium Silver N5000" "Gemini Lake" 4MB 6 1100 ‑ 2700 4/4 18.2 78n12 236.5n12 438 1232 1.31 2707 2431 7320 421 1582 89.1n2
895 "Intel Celeron J4005" "Gemini Lake" 4MB 10 2000 ‑ 2700 2/2 ~24.236% 77 144   0.88 4124     
896 "Intel Celeron N6211" "Elkhart Lake" 1.5MB 6.5 1200 ‑ 3000 2/2 17.7 76 128 439 735 0.88 3767 2593 3974 556 844 89.2
915* "Intel Celeron 4205U" "Whiskey Lake-U" 512KB + 2MB 15 1800 2/2 ~0.99%  136         
916 "Intel Celeron 3867U" "Kaby Lake" 512KB + 2MB 15 1800 2/2 ~6.927%  134       434 873 
917* "Intel Celeron 3865U" "Kaby Lake" 512KB + 2MB 15 1800 2/2 ~11.318% 72 142         
919* "Samsung Exynos 9825" "Exynos M3 / Cortex-A55"   1900 ‑ 2730 8/8 ~20.627%         834 2331 107.5n2
920* "Samsung Exynos 9820" "Exynos M3 / Cortex-A55"   1900 ‑ 2700 8/8 ~20.927%         825 2259 115n2
921 "HiSilicon Kirin 820" Cortex-A76/-A55   1840 ‑ 2360 8/8 ~18.527%         642 2434 115
922 "MediaTek Dimensity 810" "Cortex-A76 / A55"   2000 ‑ 2400 8/8 ~13.827%         598n2 1791.5n2 62
923 "MediaTek Dimensity 800" "Cortex-A76 / A55"   2000 8/8 ~12.527%         523 2143 56
924 "HiSilicon Kirin 820e" Cortex-A76/-A55   1840 ‑ 2220 8/8 ~1527%         566 1853 86
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
925 "HiSilicon Kirin 810" Cortex-A76/-A55   1880 ‑ 2270 8/8 ~15.327%         598n2 1919.5n2 83n3
926* "HiSilicon Kirin 980" Cortex-A76/-A55   ‑ 2600 8/8 ~18.327%         707n2 2558n2 99n10
927 "Qualcomm Snapdragon 695 5G" "Kryo 660 Gold (2x Cortex-A78) / Silver (6x Cortex-A55)"   1700 ‑ 2200 8/8 ~17.127%         672.5n22 1922n22 94n11
928 "Samsung Exynos 1280"    2000 ‑ 2400 8/8 ~16.727%         737n3 1878n3 75.5n2
929* "Samsung Exynos 9810" "Exynos M3 / Cortex-A55"   ‑ 2900 8/8 ~14.29%           68n4
930* "Qualcomm Snapdragon 850" "Cortex-A75 / A55 (Kryo 385)" 1.5MB + 2MB  2750 ‑ 2960 8/8 ~1218%         488 1923 
931* "Qualcomm Snapdragon 845" "Cortex-A75 / A55 (Kryo 385)" + 2MB  2800 8/8 ~14.527%         466 2012 97n17
933* "Qualcomm Snapdragon 765G" "Kryo 475 Gold / Silver"   1800 ‑ 2400 8/8 ~14.927%         606n17 1810n17 76n13
934* "Qualcomm Snapdragon 765" "Kryo 475 Gold / Silver"   1800 ‑ 2300 8/8 ~14.727%         592.5n2 1911.5n2 75n2
935 "Qualcomm Snapdragon 4 Gen 1" "2x Cortex-A78 / 6x Cortex-A55"   1804 ‑ 2016 8/8 ~16.527%         642 1954 91
936* "Qualcomm Snapdragon 750G 5G" "Kryo 570 (Cortex-A77/A55)"   1800 ‑ 2200 8/8 ~15.727%         643n9 1878n9 79n6
939* "AMD 3015e" "Pollock (Zen)" 1MB + 4MB 6 1200 ‑ 2300 2/4 ~10.618%         464 860 
940* "AMD 3015Ce" "Pollock (Zen)" 1MB + 4MB 6 1200 ‑ 2300 2/4 ~16.827%         564 1135 118
941 "Intel Celeron N4120" "Gemini Lake Refresh" 4MB 6 1100 ‑ 2600 4/4 17.9 73.2n3 224n3 416.5n2 1230n3 1.31n3 2570.5n2 2279n3 7184n3 439n3 1509n3 86.2n4
942 "Qualcomm Snapdragon 690 5G" "Kryo 560 Gold (Cortex-A77) / Silver (Cortex-A55)"   1700 ‑ 2000 8/8 ~13.127%         600n2 1794.5n2 51.5n2
943 "MediaTek Dimensity 800U" "Cortex-A76 / A55"   2000 ‑ 2400 8/8 ~12.827%         599n4 1779.5n4 47n3
944 "MediaTek Dimensity 6020" "Cortex-A76 / A55"   2000 ‑ 2200 8/8 ~13.227%         539 1813 66
945* "UNISOC T820" "Cortex-A76 / A55"   2100 ‑ 2700 8/8 ~15.518%         639 2283 
946* "UNISOC Tangula T770" "Cortex-A76 / A55"   2000 ‑ 2500 8/8 ~15.118%         622 2226 
947* "UNISOC Tangula T760" "Cortex-A76 / A55" + 3MB  2000 ‑ 2000 8/8 ~13.318%         541 2155 
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
948* "Qualcomm Snapdragon 732G" "Kryo 470 Gold / Silver"   2300 8/8 ~1427%         565n3 1787n3 72n3
953* "Qualcomm Snapdragon 730G" "Kryo 470 Gold / Silver"   2200 8/8 ~13.527%         547n6 1744.5n6 69n6
954* "Mediatek Helio G99" "Cortex-A76 / A55"   2000 ‑ 2200 8/8 ~14.727%         543.5n8 1803.5n8 86n4
955 "MediaTek Dimensity 700" "Cortex-A76 / A55"   2000 ‑ 2200 8/8 ~12.627%         547n9 1700n9 56n4
956* "Qualcomm Snapdragon 730" "Kryo 470 Gold / Silver"   2200 8/8 ~13.827%         545n2 1713.5n2 73n4
957* "Qualcomm Snapdragon 720G" "Cortex-A76 / A55"   2300 8/8 ~13.827%         567n7 1694n7 69n5
958* "Mediatek Helio G96" "Cortex-A76 / A55"   2000 ‑ 2050 8/8 ~13.127%         528n3 1755n3 66n2
959* "Mediatek Helio G95" "Cortex-A76 / A55"   2000 ‑ 2050 8/8 ~11.927%         510.5n6 1680n6 53n5
960* "Mediatek Helio G90T" "Cortex-A76 / A55"   2050 8/8 ~11.827%         503n3 1593n3 54n4
961* "Qualcomm Snapdragon 480 Plus 5G" "Cortex-A76 / 55"   1800 ‑ 2200 8/8 ~14.727%         554n3 1643n3 85.5n2
962* "Qualcomm Snapdragon 480 5G" "Cortex-A76 / 55"   1800 ‑ 2000 8/8 ~1327%         510n9 1663n9 70n5
963 "MediaTek Dimensity 720" "Cortex-A76 / A55"   2000 8/8 ~11.527%         499.5n4 1603.5n4 51n3
964* "Mediatek Helio P90" "Cortex-A75 / A55"   2200 8/8 ~1327%         408n3 1524n3 91
965 "HiSilicon Kirin 970" Cortex-A73/-A53   2400 8/8 ~14.49%           69n3
966 "HiSilicon Kirin 960" Cortex-A73/-A53   2400 8/8 ~14.69%           70n2
967 "HiSilicon Kirin 960s" Cortex-A73/-A53   2100 8/8            
972* "AMD A9-9420e" "Stoney Ridge" 1MB  ‑ 2500 2/2 ~0.69%  97         
979* "Intel Pentium Gold 4425Y" "Kaby Lake" 512KB + 2MB 6 1700 2/4            
988 "Intel Pentium Gold 4415Y" "Kaby Lake" 512KB + 2MB 6 1600 2/4 ~7.527% 65 164   1.09      
990 "Apple A9X" "Cyclone 3"   2260 2/2 ~219%           101
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1008 "Qualcomm Snapdragon 678" "Kryo 460 Gold (Cortex-A76) / Silver (Cortex-A55)"   1700 ‑ 2200 8/8 ~13.327%         531 1541 71
1009 "Qualcomm Snapdragon 675" "Kryo 460 Gold (Cortex-A76) / Silver (Cortex-A55)"   1600 ‑ 2000 8/8 ~12.727%         486 924 76n2
1010 "Samsung Exynos 8895 Octa" "Mongoose / Cortex-A53"   2300 8/8            
1011 "Qualcomm Snapdragon 685 4G" "Kryo 265 Gold (Cortex-A73) / Silver (Cortex-A53)"   1900 ‑ 2800 8/8 ~12.427%         442 1787 74
1012 "Qualcomm Snapdragon 680 4G" "Kryo 265 Gold (Cortex-A73) / Silver (Cortex-A53)"   1800 ‑ 2400 8/8 ~10.427%         377.5n12 1604n12 60n5
1013* "Qualcomm Snapdragon 835 (8998)" "Kryo 280"   2450 8/8 ~11.827%         386 1669 77n2
1014* "UNISOC T750" "Cortex-A76 / A55" + 3MB  1800 ‑ 2000 8/8 ~11.218%         470 1432 
1015 "UNISOC Tangula T740" "Cortex-A75 / A55 Tangula" + 2MB  1800 ‑ 1800 8/8 ~9.318%         367 1727 
1016* "Qualcomm Snapdragon 712" "Kryo 360"   2300 8/8 ~12.49%           59.5n2
1017* "Apple A10 Fusion" "APL1021 Hurricane / Zephyr"   2340 4/2 ~18.427%         777n3 1421n3 95n2
1018 "Samsung Exynos 8890 Octa" "Mongoose / Cortex-A53"   2600 8/8            
1019 "Samsung Exynos 9611" "Exynos 7 Series"   1700 ‑ 2300 8/8 ~9.527%         347.5n4 1323.5n4 55n7
1020 "Samsung Exynos 9610" "Exynos 7 Series"   1700 ‑ 2300 8/8 ~12.99%           62
1021 "HiSilicon Kirin 955" Cortex-A72/-A53   2500 8/8            
1025 "Intel Celeron J4115" "Gemini Lake" 4MB 10 1800 ‑ 2500 4/4 ~19.482% 70.6n2 244n2   1.42n2 2515n2 2199.5n2 7613.5n2 399n2 1420.5n2 81.65n2
1026 "Intel Celeron N4100" "Gemini Lake" 4MB 6 1100 ‑ 2400 4/4 16.7 68.6n12 198n12 386.5n2 960.5n2 1.18n6 3176n7 2158n7 6608n7 405n7 1271n7 75.2n5
1031* "Intel Pentium Gold 4410Y" "Kaby Lake" 512KB + 2MB 6 1500 2/4            
1032* "Intel Celeron 3965Y" "Kaby Lake" 512KB + 2MB 6 1500 2/2            
1068 "HiSilicon Kirin 950" Cortex-A72/-A53   2300 8/8            
1069 "Samsung Exynos 9609" "Exynos 7 Series"   1600 ‑ 2200 8/8 ~13.19%           63n2
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1075* "AMD A6-9220C" "Stoney Ridge" 1MB 6 1800 ‑ 2700 2/2            
1086 "Intel Celeron N4505" "Jasper Lake" 1.5MB + 4MB 10 2000 ‑ 2900 2/2 21.4 106n2 197.5n2 603.5n2 1148.5n2 1.19n2 2899n2 3046.5n2 6003.5n2 653.5n2 1232n2 114.15n2
1087* "Intel Celeron J4025" "Gemini Lake Refresh" 4MB 10 2000 ‑ 2900 2/2 17.7 77 148 461 857 0.98 3792 2636 4955 500 927 89.2
1088 "Intel Celeron N4500" "Jasper Lake" 1.5MB + 4MB 6 1100 ‑ 2800 2/2 18.3 82 171 452 709 0.74 4249 2853 5394 594n3 1018n3 94.75n2
1089 "Intel Celeron N4020" "Gemini Lake Refresh" 4MB 6 1100 ‑ 2800 2/2 16.3 73.75n2 127.1n2 308 616 0.83n2 4064 2456 4498 462n3 836n3 80.2n2
1157* "MediaTek Kompanio 520" "2x Cortex-A76 / 6x A55"   2000 8/8 ~12.118%         510 1532 
1158* "Mediatek Helio P70" "Cortex-A73 / A53"   2100 8/8 ~8.327%         295n7 1443n7 47.5n8
1159* "Mediatek Helio P65" "Cortex-A75 / A55"   2000 8/8 ~9.327%         354n2 1239.5n2 51.5n2
1165 "MediaTek Helio X27 MT6797X"    2600 10/10            
1166* "Qualcomm Snapdragon 710" "Kryo 360"   2200 8/8 ~11.227%         393n2 1478n2 69.5n6
1167 "Qualcomm Snapdragon 670" "Kryo 360 Gold / Silver"   2016 8/8 ~1027%         349n3 1343n3 62n3
1168 "Qualcomm Snapdragon 665" "Kryo 260"   2200 8/8 ~8.727%         310.5n8 1371.5n8 51n9
1169 "Qualcomm Snapdragon 662" "Kryo 260"   1800 ‑ 2000 8/8 ~8.927%         314n11 1381n11 52n11
1170 "Qualcomm Snapdragon 660" "Kryo 260"   2200 8/8 ~9.627%         330.5n4 1440.5n4 59n9
1171 "Qualcomm Snapdragon 821 MSM8996 Pro" Kryo 1.5MB  2400 4/4            
1172* "Samsung Exynos 7885" Cortex-A73/-A53   2200 8/8 ~11.99%           57
1173 "UNISOC T619" "Cortex-A75 / A55" + 1MB  1800 ‑ 2200 8/8 ~9.818%         403 1489 
1174 "UNISOC T618" "Cortex-A75 / A55" + 1MB  2000 ‑ 2000 8/8 ~11.327%         382n6 1325.5n6 74.5n6
1175 "UNISOC T616" "Cortex-A75 / A55" + 1MB  1800 ‑ 2000 8/8 ~11.427%         355n6 1428n6 80n3
1176 "UNISOC T612" "Cortex-A75 / A55" + 1MB  1800 ‑ 2000 8/8 ~10.727%         346n5 1323n5 73
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1177 "UNISOC T610" "Cortex-A75 / A55" + 1MB  1800 ‑ 2000 8/8 ~8.518%         348.5n4 1298.5n4 
1178 "UNISOC T606" "Cortex-A75 / A55" + 1MB  1600 8/8 ~7.618%         310n9 1185n9 
1179 "UNISOC Tangula T700" "Cortex-A75 / A55"   1800 ‑ 1800 8/8 ~10.327%         351.5n2 1342n2 65
1180* "Mediatek Helio G88" "Cortex-A75 / A55"   1800 ‑ 2000 8/8 ~9.427%         375n5 1284n5 48n3
1181* "Mediatek Helio G85" "Cortex-A75 / A55"   1800 ‑ 2000 8/8 ~8.927%         353n11 1305n11 45n5
1182* "Mediatek Helio G80" "Cortex-A75 / A55"   2000 8/8 ~9.327%         363.5n12 1337.5n12 49n7
1183* "Mediatek Helio G70" "Cortex-A75 / A55"   2000 8/8 ~9.327%         387.5n2 1307.5n2 44
1184 "HiSilicon Kirin 710" Cortex-A73/-A53   2200 8/8 ~9.827%         330.5n2 1338n2 62n11
1185 "HiSilicon Kirin 710A" Cortex-A73/-A53   2000 8/8 ~8.827%         297n3 1312n3 55n2
1186* "Mediatek Helio P60T" "Cortex-A73 / A53"   2000 8/8 ~9.127%         258.5n2 1091.5n2 69.5n2
1187* "Mediatek Helio P60" "Cortex-A73 / A53"   2000 8/8 ~8.527%         293n3 1422n3 51n4
1188* "Mediatek MT8788" "Cortex-A73 / A53"   2000 8/8 ~7.418%         291n2 1383n2 
1189 "Mediatek MT8183" Cortex-A73/-A53   2000 8/8 ~8.827%         300n5 1293n5 55.5n4
1190 "Samsung Exynos 7420 Octa" Cortex-A57/-A53   2100 8/8            
1191* "Mediatek Helio X25 MTK6797T" "Cortex-A72 / A53"   2500 10/10            
1192 "Qualcomm Snapdragon 820 MSM8996" Kryo 1.5MB  2200 4/4            
1193 "Nvidia Tegra X1" "Erista (Cortex-A57 + A53)" 2.5MB  2000 8/8            
1204 "Apple A9" "Cyclone 3"   1800 2/2 ~12.118%         531n2 970n2 
1206* "AMD A4-9120" "Stoney Ridge" 1MB 10-15 2200 ‑ 2500 2/2            
1207* "AMD A4-9120C" "Stoney Ridge" 1MB 6 1600 ‑ 2400 2/2            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1214 "Qualcomm Snapdragon 810 MSM8994" Cortex-A57/-A53   2000 8/8            
1215* "Samsung Exynos 850" Cortex-A55   ‑ 2000 8/8 ~5.727%         178n7 1042n7 36.5n6
1216* "Qualcomm Snapdragon 652 MSM8976" Cortex-A72/-A53   1800 8/8            
1217 "Qualcomm Snapdragon 808 MSM8992" Cortex-A53/A57   2000 6/6            
1218* "Qualcomm Snapdragon 650 MSM8956" Cortex-A72/-A53   1800 6/6            
1281 "Apple A8X" "Cyclone 2" 2MB + 4MB  1500 3/3            
1282 "Nvidia Tegra K1 (Denver)" Denver 2MB  2300 2/2            
1283* "Mediatek Helio X20 MT6797" "Cortex-A72 / A53"   2300 10/10            
1284 "Mediatek MT8176" Cortex-A72/-A53   2100 6/6            
1285* "Mediatek Helio P25" Cortex-A53   2600 8/8 ~4.518%         177 891 
1286 "Mediatek MT8173" Cortex-A72/-A53   2400 4/4            
1287 "MediaTek MT8169A" Cortex-A55   2000 6/6 ~89%           38.5n2
1288* "Mediatek Helio G37" Cortex-A53   1800 ‑ 2300 8/8 ~5.327%         161n4 706n4 37
1289* "Mediatek Helio G35" Cortex-A53   2300 8/8 ~5.327%         170n5 881n5 34
1290* "Mediatek Helio G36" Cortex-A53   2200 8/8 ~5.227%         139 512 43
1291 "Mediatek MT8173C" Cortex-A72/-A53   2100 4/4            
1297 "Mediatek MT6595 Turbo" Cortex-A7/-A17 2MB  2500 8/8            
1298* "Mediatek MT8768" Cortex-A53   1500 ‑ 2000 8/8 ~4.827%         152n3 780n3 31n3
1299 "Samsung Exynos 5433 Octa" Cortex-A57/-A53   1900 8/8            
1300 "Apple A8" "Cyclone 2" 1MB + 4MB  1400 2/2 ~7.518%         328 627 
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1301* "Mediatek Helio G25" Cortex-A53   2000 8/8 ~427%         141n6 650n6 24
1302* "Mediatek Helio A25" Cortex-A53   1800 8/8 ~4.127%         138.5n4 860n4 23n2
1303 "Nvidia Tegra K1" "Logan (Cortex-A15 ""r3"" + Kepler-GPU)" 2MB  2300 4/4            
1304 "Qualcomm Snapdragon 805 APQ8084" "Krait 450" 2MB  2700 4/4            
1305 "Qualcomm Snapdragon 636" "Kryo 260"   1800 8/8 ~11.39%           54n9
1306* "Samsung Exynos 7904" Cortex-A73/-A53   1800 8/8 ~7.327%         239 596 52n4
1307* "Qualcomm Snapdragon 632" "Kryo 250"   1800 8/8 ~8.627%         271 1233 58n3
1311* "Qualcomm Snapdragon 460" "Cortex-A73 / 53"   1800 8/8 ~7.227%         254n5 1155n5 42.5n4
1324 "Intel Atom Z3735E" "Bay Trail-T" 2MB <4 1330 ‑ 1830 4/4            
1325 "Intel Atom Z3735F" "Bay Trail-T" 2MB <4 1330 ‑ 1830 4/4            
1326 "Intel Atom Z3735G" "Bay Trail-T" 2MB <4 1330 ‑ 1830 4/4            
1365* "AMD A6-9220e" "Stoney Ridge" 1MB 6 1600 ‑ 2400 2/2 ~7.727% 31 86         64
1390* "Qualcomm Snapdragon 630" Cortex-A53   2200 8/8 ~7.99%           38n5
1391* "Qualcomm Snapdragon 626" Cortex-A53   2200 8/8            
1392 "Qualcomm Snapdragon 801 MSM8974AC" "Krait 400" 2MB  2450 4/4            
1396 "Samsung Exynos 5430 Octa" Cortex-A7/-A15 512KB  1800 8/8            
1397 "UNISOC SC9863A" Cortex-A55 + 512KB  1200 ‑ 1600 8/8 ~4.427%         138n6 629n6 30.5n2
1398 "Mediatek Helio P23 MT6763T" Cortex-A53   2300 ‑ 2500 8/8            
1399* "Mediatek Helio P23 MT6763V" Cortex-A53   2000 8/8 ~4.627%         150n3 875n3 29
1400 "Mediatek MT6595" Cortex-A7/-A17 2MB  2200 8/8            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1402 "Qualcomm Snapdragon 801 APQ8074AB" "Krait 400" 2MB  2360 4/4            
1403 "Qualcomm Snapdragon 801 MSM8974AB" "Krait 400" 2MB  2360 4/4            
1409 "Nvidia Tegra 4" "Wayne (Cortex A15)"   1800 4/4 ~8.39%           40
1432 "Mediatek MT6595M" Cortex-A7/-A17 2MB  2000 8/8            
1438 "Qualcomm Snapdragon 801 MSM8974AA" "Krait 400" 2MB  2260 4/4            
1439* "Qualcomm Snapdragon 625" Cortex-A53   2000 8/8 ~7.69%           36.5n2
1440 "UNISOC Tiger T310"    1800 ‑ 2000 4/4 ~10.127%         376 756 63
1441* "Qualcomm Snapdragon 439" Cortex-A53   2000 8/8 ~5.427%         176 823 35.5n6
1442* "JLQ JR510" Cortex-A53   1500 ‑ 2000 8/8 ~627%         164 818 46
1443 "HiSilicon Kirin 925" "Cortex-A15 / Cortex-A7"   1800 8/8            
1444 "Qualcomm Snapdragon 800 MSM8974" "Krait 400" 2MB  2300 4/4            
1446* "Mediatek Helio P20 (LP4) MT6757" Cortex-A53   2300 8/8            
1447 "Samsung Exynos 5420 Octa" Cortex-A7/-A15 512KB  1800 8/8            
1448 "HiSilicon Kirin 920" "Cortex-A15 / Cortex-A7"   1700 8/8            
1453 "Samsung Exynos 7880" A53   1900 8/8            
1454 "HiSilicon Kirin 935" Cortex-A53   2200 8/8            
1455 "HiSilicon Kirin 659" Cortex-A53   2360 8/8 ~8.39%           40n3
1456* "Samsung Exynos 7884B" Cortex-A73/-A53   1560 8/8 ~109%           48n3
1457 "HiSilicon Kirin 658" Cortex-A53   2350 8/8            
1458* "Mediatek Helio X10 MT6795" Cortex-A53   2200 8/8            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1459 "Samsung Exynos 7870 Octa" A53   1600 8/8 ~6.69%           31.5n2
1460 "HiSilicon Kirin 655" Cortex-A53   2100 8/8            
1461 "HiSilicon Kirin 650" Cortex-A53   2000 8/8            
1462 "HiSilicon Kirin 930" Cortex-A53   2000 8/8            
1463* "Mediatek Helio P35 MT6765" Cortex-A53   1800 ‑ 2300 8/8 ~5.127%         168.5n6 934.5n6 31.5n4
1464* "Mediatek Helio P22T MT8768T" Cortex-A53   2300 8/8 ~5.327%         166n2 936n2 35
1465 "Mediatek Helio P22 MT6762" Cortex-A53   2000 8/8 ~4.427%         137n9 805n9 29n7
1466* "Mediatek Helio P10 MT6755" Cortex-A53   2000 8/8 ~6.59%           31
1469 "Apple A7" Cyclone 1MB + 4MB  1300 2/2 ~6.318%         276 502 
1479 "MediaTek MT8168" Cortex-A53   2000 4/4 ~4.427%         144n3 500n3 30n2
1480* "Qualcomm Snapdragon 450" Cortex-A53   1800 8/8 ~4.327%         131n3 498n3 31.5n8
1487 "Samsung Exynos 5410 Octa" Cortex-A7/-A15 512KB  1600 8/8            
1489* "Intel Atom x3-C3440" "SoFIA LTE" 1MB  1200 ‑ 1400 4/4            
1494 "Samsung Exynos 5260 Hexa" Cortex-A15   1700 6/6            
1506* "Qualcomm Snapdragon 429" Cortex-A53   2000 4/4 ~5.127%         168 566 34n2
1507 "Mediatek Helio A22 MT6762M" Cortex-A53   2000 4/4 ~6.79%           32n2
